Date,train_orig_unscaled,train_pred_unscaled,validation_orig_unscaled,validation_pred_unscaled
2009-04-02,33.2,33.037903,,
2009-04-03,24.099999999999998,34.245655,,
2009-04-04,21.7,25.024654,,
2009-04-05,23.5,24.83392,,
2009-04-06,19.7,26.663855,,
2009-04-07,22.1,22.812815,,
2009-04-08,23.1,24.8557,,
2009-04-09,26.5,25.627346,,
2009-04-10,25.2,28.264986,,
2009-04-11,26.7,26.719717,,
2009-04-12,27.9,28.3982,,
2009-04-13,28.9,29.199705,,
2009-04-14,30.5,29.720787,,
2009-04-15,21.9,30.7633,,
2009-04-16,21.7,22.76183,,
2009-04-17,24.099999999999998,23.826557,,
2009-04-18,23.2,25.954409,,
2009-04-19,24.499999999999996,24.647078,,
2009-04-20,26.1,26.073547,,
2009-04-21,24.899999999999995,27.394588,,
2009-04-22,26.000000000000004,26.226696,,
2009-04-23,26.9,27.57904,,
2009-04-24,17.9,28.20331,,
2009-04-25,21.000000000000004,20.43892,,
2009-04-26,15.599999999999998,23.468458,,
2009-04-27,18.9,18.924667,,
2009-04-28,15.2,21.109858,,
2009-04-29,16.4,18.259045,,
2009-04-30,18.5,18.73941,,
2009-05-01,21.799999999999997,20.380175,,
2009-05-02,18.8,22.867249,,
2009-05-03,19.5,20.473942,,
2009-05-04,18.8,21.169518,,
2009-05-05,19.1,20.581932,,
2009-05-06,18.7,20.610878,,
2009-05-07,17.7,20.095264,,
2009-05-08,18.3,19.150171,,
2009-05-09,18.0,19.4667,,
2009-05-10,20.1,19.167667,,
2009-05-11,21.7,20.713339,,
2009-05-12,19.5,21.889225,,
2009-05-13,19.7,20.1468,,
2009-05-14,19.1,20.64631,,
2009-05-15,20.8,20.245129,,
2009-05-16,19.5,21.569338,,
2009-05-17,18.5,20.369886,,
2009-05-18,18.3,19.708038,,
2009-05-19,21.9,19.653532,,
2009-05-20,19.4,22.416725,,
2009-05-21,23.0,20.216122,,
2009-05-22,22.7,23.200338,,
2009-05-23,20.600000000000005,22.88355,,
2009-05-24,22.8,21.400515,,
2009-05-25,19.8,23.511429,,
2009-05-26,17.2,20.886518,,
2009-05-27,17.1,19.121832,,
2009-05-28,13.9,19.067886,,
2009-05-29,14.4,16.705952,,
2009-05-30,17.6,16.737167,,
2009-05-31,14.5,18.905037,,
2009-06-01,14.2,16.707575,,
2009-06-02,16.0,16.384075,,
2009-06-03,16.1,17.595991,,
2009-06-04,17.2,17.644665,,
2009-06-05,17.7,18.366392,,
2009-06-06,16.3,18.673792,,
2009-06-07,15.4,17.60797,,
2009-06-08,15.1,16.903893,,
2009-06-09,14.6,16.545483,,
2009-06-10,12.2,16.069101,,
2009-06-11,12.9,14.434731,,
2009-06-12,11.6,14.637217,,
2009-06-13,17.0,13.819122,,
2009-06-14,17.0,16.768244,,
2009-06-15,14.3,17.3373,,
2009-06-16,15.899999999999999,15.715394,,
2009-06-17,15.7,16.85231,,
2009-06-18,16.6,16.758202,,
2009-06-19,17.2,17.3525,,
2009-06-20,16.1,17.7685,,
2009-06-21,19.5,16.965466,,
2009-06-22,20.1,19.264616,,
2009-06-23,18.1,19.696575,,
2009-06-24,14.4,18.424603,,
2009-06-25,14.8,16.10439,,
2009-06-26,11.8,16.396202,,
2009-06-27,12.6,14.423849,,
2009-06-28,17.7,14.646455,,
2009-06-29,20.5,17.707008,,
2009-06-30,23.2,20.07548,,
2009-07-01,17.0,22.032427,,
2009-07-02,15.1,18.000738,,
2009-07-03,15.2,17.024992,,
2009-07-04,16.0,17.10588,,
2009-07-05,13.9,17.558699,,
2009-07-06,12.1,16.041426,,
2009-07-07,13.599999999999998,14.711136,,
2009-07-08,16.2,15.338861,,
2009-07-09,18.5,17.014538,,
2009-07-10,17.6,18.64999,,
2009-07-11,14.9,18.145638,,
2009-07-12,17.2,16.506979,,
2009-07-13,15.7,18.167257,,
2009-07-14,12.9,17.044165,,
2009-07-15,14.3,15.066392,,
2009-07-16,14.6,15.699115,,
2009-07-17,14.3,15.876939,,
2009-07-18,17.3,15.613896,,
2009-07-19,19.8,17.668398,,
2009-07-20,21.3,19.419672,,
2009-07-21,24.899999999999995,20.510548,,
2009-07-22,19.8,22.76642,,
2009-07-23,14.0,19.744602,,
2009-07-24,15.1,16.17774,,
2009-07-25,16.1,16.911407,,
2009-07-26,13.3,17.56812,,
2009-07-27,16.9,15.585476,,
2009-07-28,16.1,17.80589,,
2009-07-29,16.0,17.39615,,
2009-07-30,16.6,17.374023,,
2009-07-31,17.2,17.886116,,
2009-08-01,15.5,18.335104,,
2009-08-02,18.5,17.182444,,
2009-08-03,15.7,19.29218,,
2009-08-04,19.0,17.196705,,
2009-08-05,20.8,19.402561,,
2009-08-06,25.0,20.547094,,
2009-08-07,16.5,22.89996,,
2009-08-08,17.3,17.569946,,
2009-08-09,18.7,18.507174,,
2009-08-10,19.7,19.742065,,
2009-08-11,18.5,20.386086,,
2009-08-12,18.1,19.502235,,
2009-08-13,20.3,19.340187,,
2009-08-14,21.9,21.081875,,
2009-08-15,27.6,22.169542,,
2009-08-16,21.000000000000004,25.06379,,
2009-08-17,18.3,21.232988,,
2009-08-18,21.1,19.881542,,
2009-08-19,19.6,22.358788,,
2009-08-20,24.2,20.905146,,
2009-08-21,18.2,24.263569,,
2009-08-22,16.2,19.506636,,
2009-08-23,21.1,18.455606,,
2009-08-24,20.600000000000005,21.965773,,
2009-08-25,17.9,21.725243,,
2009-08-26,20.3,19.65859,,
2009-08-27,22.1,21.682028,,
2009-08-28,21.400000000000002,23.044947,,
2009-08-29,19.899999999999995,22.306833,,
2009-08-30,15.0,21.229202,,
2009-08-31,18.8,17.576532,,
2009-09-01,19.4,20.20373,,
2009-09-02,23.700000000000003,20.644226,,
2009-09-03,21.5,23.651066,,
2009-09-04,19.1,21.841755,,
2009-09-05,17.8,20.294195,,
2009-09-06,24.099999999999998,19.58794,,
2009-09-07,20.1,23.408707,,
2009-09-08,18.6,20.98913,,
2009-09-09,17.0,20.156837,,
2009-09-10,20.4,19.114893,,
2009-09-11,31.3,21.59277,,
2009-09-12,34.0,25.495571,,
2009-09-13,23.700000000000003,28.324793,,
2009-09-14,18.7,23.337318,,
2009-09-15,24.0,20.986933,,
2009-09-16,28.4,24.852875,,
2009-09-17,20.1,27.967329,,
2009-09-18,21.3,21.30439,,
2009-09-19,27.199999999999996,23.17756,,
2009-09-20,21.5,26.983723,,
2009-09-21,24.099999999999998,22.81291,,
2009-09-22,24.099999999999998,25.631912,,
2009-09-23,19.1,25.632065,,
2009-09-24,21.1,21.490652,,
2009-09-25,20.7,23.424541,,
2009-09-26,14.8,23.019537,,
2009-09-27,15.899999999999999,18.090414,,
2009-09-28,17.9,18.583622,,
2009-09-29,22.6,19.942444,,
2009-09-30,29.4,23.32278,,
2009-10-01,22.7,26.500359,,
2009-10-02,13.5,22.892174,,
2009-10-03,18.2,16.959053,,
2009-10-04,19.4,20.142967,,
2009-10-05,20.4,21.230333,,
2009-10-06,16.7,21.663015,,
2009-10-07,17.4,18.802221,,
2009-10-08,18.6,19.291357,,
2009-10-09,20.4,20.174494,,
2009-10-10,23.1,21.337831,,
2009-10-11,27.6,23.282417,,
2009-10-12,22.3,25.883963,,
2009-10-13,19.6,22.491371,,
2009-10-14,20.1,21.06747,,
2009-10-15,17.7,21.704586,,
2009-10-16,19.7,19.450432,,
2009-10-17,19.8,20.941484,,
2009-10-18,22.5,21.04043,,
2009-10-19,27.199999999999996,23.173553,,
2009-10-20,33.6,26.063955,,
2009-10-21,27.0,28.6692,,
2009-10-22,29.3,26.008493,,
2009-10-23,29.900000000000002,28.895933,,
2009-10-24,32.8,29.255344,,
2009-10-25,20.7,31.620651,,
2009-10-26,25.5,21.274977,,
2009-10-27,28.4,26.234991,,
2009-10-28,32.0,29.3045,,
2009-10-29,33.6,31.45859,,
2009-10-30,35.8,32.468475,,
2009-10-31,38.2,34.44271,,
2009-11-01,39.3,36.227615,,
2009-11-02,40.3,36.92589,,
2009-11-03,23.8,37.892868,,
2009-11-04,24.2,22.79366,,
2009-11-05,23.4,27.554516,,
2009-11-06,30.0,27.100292,,
2009-11-07,35.3,31.758488,,
2009-11-08,34.7,35.065796,,
2009-11-09,36.3,34.31392,,
2009-11-10,38.50000000000001,36.451344,,
2009-11-11,41.0,37.88425,,
2009-11-12,41.1,39.421646,,
2009-11-13,38.2,38.713413,,
2009-11-14,40.3,36.465847,,
2009-11-15,41.6,39.92865,,
2009-11-16,35.3,39.663353,,
2009-11-17,32.1,33.34434,,
2009-11-18,42.1,33.519928,,
2009-11-19,41.7,39.762886,,
2009-11-20,35.3,40.44669,,
2009-11-21,22.5,33.333263,,
2009-11-22,23.4,23.65231,,
2009-11-23,22.8,27.719631,,
2009-11-24,27.1,26.797085,,
2009-11-25,35.3,30.438847,,
2009-11-26,22.7,35.09214,,
2009-11-27,33.4,23.95781,,
2009-11-28,23.700000000000003,30.88027,,
2009-11-29,23.8,25.683306,,
2009-11-30,25.2,26.928808,,
2009-12-01,27.199999999999996,28.304695,,
2009-12-02,30.8,29.638582,,
2009-12-03,34.6,32.320786,,
2009-12-04,26.9,34.297497,,
2009-12-05,27.1,26.839487,,
2009-12-06,30.9,29.053356,,
2009-12-07,32.1,32.408855,,
2009-12-08,21.9,32.3653,,
2009-12-09,24.6,23.225101,,
2009-12-10,24.2,27.37295,,
2009-12-11,24.2,26.784414,,
2009-12-12,26.9,26.464422,,
2009-12-13,29.099999999999998,28.785526,,
2009-12-14,32.1,30.38594,,
2009-12-15,35.4,32.584827,,
2009-12-16,40.89999999999999,34.560703,,
2009-12-17,36.5,36.71097,,
2009-12-18,25.600000000000005,34.39192,,
2009-12-19,28.4,25.600485,,
2009-12-20,31.1,30.601748,,
2009-12-21,35.8,32.893776,,
2009-12-22,37.0,35.786163,,
2009-12-23,40.8,35.791054,,
2009-12-24,32.7,38.689198,,
2009-12-25,28.4,31.182428,,
2009-12-26,30.4,30.352432,,
2009-12-27,32.4,33.23342,,
2009-12-28,36.2,34.381763,,
2009-12-29,36.6,37.256077,,
2009-12-30,38.9,36.434372,,
2009-12-31,37.2,38.730286,,
2010-01-01,37.4,36.10459,,
2010-01-02,27.4,37.370014,,
2010-01-03,27.199999999999996,26.787567,,
2010-01-04,30.9,30.011013,,
2010-01-05,36.3,33.864403,,
2010-01-06,34.3,37.442425,,
2010-01-07,34.6,33.790718,,
2010-01-08,38.2,35.80982,,
2010-01-09,42.00000000000001,38.69709,,
2010-01-10,44.2,40.59021,,
2010-01-11,43.599999999999994,41.57089,,
2010-01-12,41.1,40.44027,,
2010-01-13,27.0,38.60642,,
2010-01-14,29.099999999999998,25.318317,,
2010-01-15,33.9,32.16064,,
2010-01-16,35.4,36.10778,,
2010-01-17,25.2,35.82417,,
2010-01-18,24.8,25.9749,,
2010-01-19,28.2,28.482481,,
2010-01-20,36.6,31.921926,,
2010-01-21,40.8,36.399513,,
2010-01-22,42.9,39.12503,,
2010-01-23,30.5,40.797264,,
2010-01-24,32.6,28.382364,,
2010-01-25,35.8,34.532917,,
2010-01-26,37.9,37.006035,,
2010-01-27,34.3,37.54981,,
2010-01-28,34.4,33.780178,,
2010-01-29,32.1,35.90591,,
2010-01-30,36.9,32.98108,,
2010-01-31,40.2,37.839016,,
2010-02-01,37.1,39.43127,,
2010-02-02,36.6,35.46628,,
2010-02-03,32.9,37.36027,,
2010-02-04,24.7,32.979404,,
2010-02-05,28.7,26.119177,,
2010-02-06,31.3,31.947598,,
2010-02-07,36.1,33.565044,,
2010-02-08,38.0,37.209232,,
2010-02-09,36.7,37.54506,,
2010-02-10,39.2,36.239624,,
2010-02-11,39.3,39.19758,,
2010-02-12,31.799999999999997,37.94006,,
2010-02-13,28.7,30.720638,,
2010-02-14,31.2,30.714533,,
2010-02-15,31.799999999999997,33.943924,,
2010-02-16,33.7,33.338448,,
2010-02-17,36.3,35.29968,,
2010-02-18,34.0,37.149834,,
2010-02-19,35.1,33.9843,,
2010-02-20,37.3,36.510582,,
2010-02-21,38.3,37.829376,,
2010-02-22,30.4,37.7782,,
2010-02-23,25.600000000000005,29.292433,,
2010-02-24,30.1,27.68753,,
2010-02-25,33.7,32.97243,,
2010-02-26,37.5,35.174118,,
2010-02-27,34.7,37.54486,,
2010-02-28,29.0,34.06556,,
2010-03-01,26.799999999999997,30.076267,,
2010-03-02,29.8,29.519232,,
2010-03-03,32.1,32.75422,,
2010-03-04,23.300000000000004,34.01274,,
2010-03-05,27.5,24.869322,,
2010-03-06,20.8,30.240908,,
2010-03-07,26.1,23.697102,,
2010-03-08,23.0,28.419563,,
2010-03-09,23.4,25.330854,,
2010-03-10,21.6,25.882044,,
2010-03-11,25.3,24.37695,,
2010-03-12,26.000000000000004,27.522285,,
2010-03-13,29.6,27.70607,,
2010-03-14,31.1,30.469398,,
2010-03-15,32.3,30.930714,,
2010-03-16,34.3,31.65587,,
2010-03-17,34.9,33.08496,,
2010-03-18,34.2,33.120796,,
2010-03-19,33.6,32.66251,,
2010-03-20,33.3,32.857906,,
2010-03-21,29.3,33.0543,,
2010-03-22,26.5,29.751238,,
2010-03-23,27.9,28.622746,,
2010-03-24,29.499999999999996,30.525534,,
2010-03-25,31.9,31.658861,,
2010-03-26,35.2,33.514038,,
2010-03-27,35.2,35.860764,,
2010-03-28,33.4,34.985554,,
2010-03-29,27.199999999999996,33.727318,,
2010-03-30,25.0,28.273922,,
2010-03-31,25.5,27.767347,,
2010-04-01,27.4,28.504568,,
2010-04-02,25.600000000000005,29.856192,,
2010-04-03,24.099999999999998,27.723087,,
2010-04-04,26.3,26.708315,,
2010-04-05,30.7,28.813675,,
2010-04-06,23.4,32.28254,,
2010-04-07,23.700000000000003,24.697428,,
2010-04-08,24.0,26.252306,,
2010-04-09,20.9,26.566261,,
2010-04-10,22.9,23.35101,,
2010-04-11,20.2,25.180542,,
2010-04-12,20.2,22.644,,
2010-04-13,19.8,22.531519,,
2010-04-14,19.8,22.14273,,
2010-04-15,21.3,21.981833,,
2010-04-16,25.4,23.063158,,
2010-04-17,29.8,26.205446,,
2010-04-18,29.499999999999996,28.68878,,
2010-04-19,29.8,28.540052,,
2010-04-20,28.4,28.974264,,
2010-04-21,29.7,27.849699,,
2010-04-22,30.7,29.452118,,
2010-04-23,30.4,30.105331,,
2010-04-24,20.0,29.872211,,
2010-04-25,21.3,21.397444,,
2010-04-26,21.7,23.827124,,
2010-04-27,22.1,24.257952,,
2010-04-28,20.5,24.306734,,
2010-04-29,20.5,22.97084,,
2010-04-30,20.0,23.03297,,
2010-05-01,23.700000000000003,22.635208,,
2010-05-02,24.499999999999996,25.546398,,
2010-05-03,26.3,25.863026,,
2010-05-04,25.1,27.242002,,
2010-05-05,17.8,25.968601,,
2010-05-06,21.000000000000004,20.098064,,
2010-05-07,22.0,22.928778,,
2010-05-08,22.5,23.481073,,
2010-05-09,23.300000000000004,23.47145,,
2010-05-10,24.099999999999998,24.251173,,
2010-05-11,17.5,24.948195,,
2010-05-12,16.1,19.66692,,
2010-05-13,17.3,18.873611,,
2010-05-14,19.1,19.698977,,
2010-05-15,19.6,20.849401,,
2010-05-16,17.7,21.096348,,
2010-05-17,17.6,19.531746,,
2010-05-18,20.1,19.45108,,
2010-05-19,20.7,21.273209,,
2010-05-20,19.8,21.512354,,
2010-05-21,20.1,20.856012,,
2010-05-22,18.4,21.196096,,
2010-05-23,18.6,19.79458,,
2010-05-24,16.4,19.913008,,
2010-05-25,18.3,18.129248,,
2010-05-26,16.8,19.41491,,
2010-05-27,14.1,18.225973,,
2010-05-28,18.9,16.382658,,
2010-05-29,14.2,19.477715,,
2010-05-30,16.7,16.418312,,
2010-05-31,17.2,17.974295,,
2010-06-01,17.8,18.486868,,
2010-06-02,16.1,18.86439,,
2010-06-03,17.4,17.635649,,
2010-06-04,16.8,18.573402,,
2010-06-05,15.7,18.045128,,
2010-06-06,14.6,17.16157,,
2010-06-07,12.9,16.369165,,
2010-06-08,14.0,15.137771,,
2010-06-09,14.9,15.608195,,
2010-06-10,15.2,16.136402,,
2010-06-11,15.599999999999998,16.296038,,
2010-06-12,14.3,16.632,,
2010-06-13,12.7,15.758063,,
2010-06-14,13.7,14.744369,,
2010-06-15,15.899999999999999,15.197135,,
2010-06-16,18.9,16.636461,,
2010-06-17,16.8,18.651194,,
2010-06-18,17.2,17.334635,,
2010-06-19,17.8,17.678541,,
2010-06-20,17.1,18.139994,,
2010-06-21,17.4,17.667149,,
2010-06-22,15.8,17.974464,,
2010-06-23,18.5,16.90262,,
2010-06-24,20.600000000000005,18.893919,,
2010-06-25,14.2,20.35875,,
2010-06-26,12.9,16.006624,,
2010-06-27,12.5,15.125557,,
2010-06-28,13.2,14.820872,,
2010-06-29,13.3,15.094692,,
2010-06-30,14.0,15.100285,,
2010-07-01,14.0,15.465922,,
2010-07-02,11.5,15.459016,,
2010-07-03,12.9,13.917301,,
2010-07-04,12.9,14.512162,,
2010-07-05,12.9,14.541936,,
2010-07-06,12.4,14.439772,,
2010-07-07,14.1,14.079066,,
2010-07-08,15.2,15.060147,,
2010-07-09,17.5,15.766946,,
2010-07-10,15.4,17.204477,,
2010-07-11,16.2,15.979169,,
2010-07-12,15.8,16.565042,,
2010-07-13,15.5,16.412848,,
2010-07-14,15.899999999999999,16.250046,,
2010-07-15,15.0,16.575024,,
2010-07-16,13.3,15.968099,,
2010-07-17,12.800000000000002,14.8926525,,
2010-07-18,15.5,14.563638,,
2010-07-19,13.5,16.218815,,
2010-07-20,14.8,15.005371,,
2010-07-21,14.0,15.804768,,
2010-07-22,14.5,15.376507,,
2010-07-23,14.9,15.685247,,
2010-07-24,14.4,15.972385,,
2010-07-25,15.0,15.602784,,
2010-07-26,16.1,16.002068,,
2010-07-27,16.3,16.736906,,
2010-07-28,17.5,16.89751,,
2010-07-29,17.9,17.731514,,
2010-07-30,19.8,18.007832,,
2010-07-31,16.6,19.362133,,
2010-08-01,12.7,17.27287,,
2010-08-02,14.1,14.870554,,
2010-08-03,14.1,15.638761,,
2010-08-04,13.3,15.653456,,
2010-08-05,13.399999999999999,15.008499,,
2010-08-06,13.7,15.011644,,
2010-08-07,14.0,15.184297,,
2010-08-08,16.6,15.363484,,
2010-08-09,18.7,17.150003,,
2010-08-10,11.5,18.679893,,
2010-08-11,15.599999999999998,14.200326,,
2010-08-12,16.2,16.305393,,
2010-08-13,15.599999999999998,17.011648,,
2010-08-14,18.5,16.511255,,
2010-08-15,15.1,18.452496,,
2010-08-16,14.1,16.221548,,
2010-08-17,15.2,15.6195135,,
2010-08-18,21.3,16.366894,,
2010-08-19,15.7,19.599129,,
2010-08-20,14.4,16.837833,,
2010-08-21,16.5,16.118597,,
2010-08-22,16.6,17.581726,,
2010-08-23,14.8,17.67748,,
2010-08-24,17.1,16.381119,,
2010-08-25,15.0,17.901175,,
2010-08-26,15.1,16.517302,,
2010-08-27,15.300000000000002,16.516455,,
2010-08-28,16.2,16.643972,,
2010-08-29,16.6,17.225851,,
2010-08-30,19.3,17.451353,,
2010-08-31,21.5,19.38854,,
2010-09-01,17.9,20.935972,,
2010-09-02,18.6,18.473654,,
2010-09-03,20.8,19.131311,,
2010-09-04,18.7,20.796303,,
2010-09-05,16.7,19.210325,,
2010-09-06,15.599999999999998,17.943268,,
2010-09-07,16.5,17.27794,,
2010-09-08,17.7,17.862858,,
2010-09-09,22.6,18.671932,,
2010-09-10,18.4,21.92654,,
2010-09-11,15.4,19.156668,,
2010-09-12,20.600000000000005,17.348413,,
2010-09-13,20.3,20.74915,,
2010-09-14,16.6,20.926054,,
2010-09-15,16.5,18.201605,,
2010-09-16,16.1,18.20969,,
2010-09-17,16.5,17.920313,,
2010-09-18,16.0,18.068298,,
2010-09-19,15.8,17.580898,,
2010-09-20,17.4,17.371872,,
2010-09-21,18.4,18.497267,,
2010-09-22,19.0,19.219776,,
2010-09-23,18.6,19.678047,,
2010-09-24,18.9,19.421814,,
2010-09-25,23.2,19.600311,,
2010-09-26,20.3,22.384851,,
2010-09-27,22.4,20.450968,,
2010-09-28,17.2,22.265163,,
2010-09-29,17.1,18.38217,,
2010-09-30,18.1,18.555964,,
2010-10-01,21.3,19.41527,,
2010-10-02,24.2,21.757473,,
2010-10-03,27.0,23.79539,,
2010-10-04,29.099999999999998,25.78258,,
2010-10-05,27.4,27.23204,,
2010-10-06,26.4,25.977674,,
2010-10-07,19.2,25.98184,,
2010-10-08,21.1,20.701174,,
2010-10-09,23.1,22.950884,,
2010-10-10,28.5,24.617422,,
2010-10-11,28.5,28.01632,,
2010-10-12,30.0,28.01995,,
2010-10-13,19.4,29.417746,,
2010-10-14,24.2,20.90769,,
2010-10-15,13.3,25.53225,,
2010-10-16,15.8,17.338976,,
2010-10-17,16.0,19.092665,,
2010-10-18,18.4,19.18553,,
2010-10-19,21.2,20.603802,,
2010-10-20,24.0,22.629759,,
2010-10-21,27.199999999999996,24.69951,,
2010-10-22,31.6,26.80943,,
2010-10-23,20.4,28.89153,,
2010-10-24,21.6,21.32105,,
2010-10-25,24.4,23.391068,,
2010-10-26,27.8,25.751722,,
2010-10-27,22.5,27.728376,,
2010-10-28,27.4,22.958769,,
2010-10-29,32.8,26.947248,,
2010-10-30,15.8,29.792599,,
2010-10-31,18.4,17.893724,,
2010-11-01,18.9,21.08226,,
2010-11-02,20.0,21.870691,,
2010-11-03,20.1,22.380812,,
2010-11-04,18.7,22.337875,,
2010-11-05,23.300000000000004,21.161226,,
2010-11-06,27.199999999999996,24.484394,,
2010-11-07,31.5,27.050814,,
2010-11-08,26.5,29.279917,,
2010-11-09,31.2,26.152557,,
2010-11-10,33.7,29.748156,,
2010-11-11,37.4,31.654379,,
2010-11-12,37.5,33.58163,,
2010-11-13,17.7,34.478645,,
2010-11-14,22.0,18.511501,,
2010-11-15,23.1,24.155703,,
2010-11-16,22.199999999999996,25.900766,,
2010-11-17,25.8,24.654457,,
2010-11-18,24.099999999999998,27.908812,,
2010-11-19,25.600000000000005,26.189133,,
2010-11-20,30.1,27.803513,,
2010-11-21,33.3,31.208122,,
2010-11-22,33.9,33.10349,,
2010-11-23,30.2,32.9971,,
2010-11-24,32.2,30.054321,,
2010-11-25,29.4,32.94415,,
2010-11-26,31.7,29.648804,,
2010-11-27,19.6,32.550873,,
2010-11-28,19.3,21.223864,,
2010-11-29,17.7,22.616497,,
2010-11-30,21.2,21.511805,,
2010-12-01,25.8,23.99059,,
2010-12-02,27.9,27.515383,,
2010-12-03,32.3,28.852957,,
2010-12-04,33.7,31.843586,,
2010-12-05,33.3,32.820072,,
2010-12-06,31.5,32.34566,,
2010-12-07,30.8,31.27517,,
2010-12-08,25.1,31.325611,,
2010-12-09,27.199999999999996,26.302288,,
2010-12-10,22.8,29.322796,,
2010-12-11,24.499999999999996,24.786005,,
2010-12-12,23.8,26.696936,,
2010-12-13,24.8,26.118174,,
2010-12-14,30.3,26.968472,,
2010-12-15,26.5,31.035545,,
2010-12-16,24.8,27.328552,,
2010-12-17,26.3,26.896582,,
2010-12-18,24.3,28.539028,,
2010-12-19,18.4,26.204374,,
2010-12-20,23.1,21.328959,,
2010-12-21,22.9,25.311993,,
2010-12-22,27.199999999999996,24.75387,,
2010-12-23,29.8,28.135752,,
2010-12-24,31.7,29.694206,,
2010-12-25,32.5,30.843891,,
2010-12-26,28.8,31.441418,,
2010-12-27,25.0,28.492083,,
2010-12-28,26.3,26.42709,,
2010-12-29,35.3,28.41359,,
2010-12-30,37.6,32.558727,,
2010-12-31,42.1,34.934765,,
2011-01-01,37.8,37.059654,,
2011-01-02,31.1,35.311874,,
2011-01-03,29.499999999999996,30.592535,,
2011-01-04,28.8,31.685461,,
2011-01-05,30.8,31.331228,,
2011-01-06,33.6,33.08829,,
2011-01-07,36.9,35.20329,,
2011-01-08,37.4,37.28269,,
2011-01-09,25.3,36.808514,,
2011-01-10,28.1,25.308958,,
2011-01-11,26.3,30.953377,,
2011-01-12,28.6,28.950964,,
2011-01-13,27.1,31.035357,,
2011-01-14,28.0,29.26941,,
2011-01-15,32.3,30.489744,,
2011-01-16,34.2,34.112625,,
2011-01-17,26.000000000000004,34.515896,,
2011-01-18,26.799999999999997,26.555124,,
2011-01-19,27.8,29.48165,,
2011-01-20,32.0,30.340794,,
2011-01-21,36.3,33.52748,,
2011-01-22,34.6,35.921547,,
2011-01-23,34.2,33.609097,,
2011-01-24,30.9,34.077026,,
2011-01-25,37.6,31.338812,,
2011-01-26,31.799999999999997,36.129444,,
2011-01-27,34.2,31.250671,,
2011-01-28,30.8,35.395428,,
2011-01-29,33.7,31.099829,,
2011-01-30,39.0,35.294765,,
2011-01-31,39.9,38.566105,,
2011-02-01,41.9,38.221878,,
2011-02-02,36.5,39.996662,,
2011-02-03,38.7,34.274193,,
2011-02-04,35.4,39.338516,,
2011-02-05,23.2,34.184532,,
2011-02-06,22.1,23.896753,,
2011-02-07,25.1,26.106567,,
